kanji,reading,level,pos,meaning_en
密か,ひそか,,adj-na,"secret"
浸す,ひたす,,v5s,"to soak"
ひたすら,ひたすら,,unknown,""
左利き,ひだりきき,,n,"left-handedness"
引っ掻く,ひっかく,,v5k,"to scratch"
必修,ひっしゅう,,n,"required (subject)"
びっしょり,びっしょり,,adj-na,"wet through"
必然,ひつぜん,,adj-no,"inevitable"
匹敵,ひってき,,vs,"to be a match for"
一息,ひといき,,n,"one breath"
人影,ひとかげ,,n,"figure of a person"
人柄,ひとがら,,adj-na,"personality"
人気,ひとけ,,n,"sign of life"
一頃,ひところ,,n,"once"
人質,ひとじち,,n,"hostage"
一筋,ひとすじ,,n,"one line"
人目,ひとめ,,n,"(public) notice"
日取り,ひどり,,n,"fixed date"
雛,ひな,,n,"young bird"
雛祭,ひなまつり,,n,"Hinamatsuri (March 3)"
日向,ひなた,,n,"sunny place"
非難,ひなん,,n,"criticism"
避難,ひなん,,n,"taking refuge"
日の丸,ひのまる,,n,"red or gold circle representing the Sun"
火花,ひばな,,n,"spark"
ひび (かべの～),ひび (かべの～),,unknown,""
悲鳴,ひめい,,n,"shriek"
冷やかす,ひやかす,,v5s,"to banter"
日焼け,ひやけ,,n,"sunburn"
標語,ひょうご,,n,"motto"
描写,びょうしゃ,,n,"depiction"
ひょっと,ひょっと,,adv,"possibly"
びら,びら,,unknown,""
平たい,ひらたい,,adj-i,"flat"
びり,びり,,n,"last (on the list)"
比率,ひりつ,,n,"ratio"
就任,しゅうにん,,n,"assumption (of office)"
周辺,しゅうへん,,n,"circumference"
重役,じゅうやく,,n,"(company) director"
終了,しゅうりょう,,n,"end"
重量,じゅうりょう,,n,"weight"
重力,じゅうりょく,,n,"gravity"
熟語,じゅくご,,n,"kanji compound"
祝日,しゅくじつ,,n,"national holiday"
縮小,しゅくしょう,,n,"reduction"
受験,じゅけん,,n,"taking an examination (esp. for entrance to a school or university)"
主語,しゅご,,n,"subject"
主人,しゅじん,,n,"head (of a household)"
出勤,しゅっきん,,n,"going to work"
述語,じゅつご,,n,"predicate"
出張,しゅっちょう,,n,"business trip"
寿命,じゅみょう,,n,"lifespan"
主役,しゅやく,,n,"leading part"
受話器,じゅわき,,n,"(telephone) receiver"
循環,じゅんかん,,n,"circulation"
巡査,じゅんさ,,n,"police officer"
順々,じゅんじゅん,,adv,"in order"
順序,じゅんじょ,,n,"order"
純情,じゅんじょう,,n,"pure heart"
純粋,じゅんすい,,adj-na,"pure"
初～,しょ～,,unknown,""
諸～,しょ～,,unknown,""
～所,～しょ,,unknown,""
～所,～じょ,,unknown,""
女～,じょ～,,unknown,""
～女,～じょ,,unknown,""
省～,しょう～,,unknown,""
～省,～しょう,,unknown,""
～商,～しょう,,unknown,""
～勝,～しょう,,unknown,""
～条,～じょう,,unknown,""
～場,～じょう,,unknown,""
～畳,～じょう,,unknown,""
消化,しょうか,,n,"digestion (of food)"
小学生,しょうがくせい,,n,"elementary school student"
しょうがない,しょうがない,,unknown,""
将棋,しょうぎ,,n,"shogi"
蒸気,じょうき,,n,"steam"
定規,じょうぎ,,n,"(measuring) ruler"
上級,じょうきゅう,,n,"upper level"
商業,しょうぎょう,,n,"commerce"
消極的,しょうきょくてき,,adj-na,"negative"
賞金,しょうきん,,n,"prize money"
上下,じょうげ,,n,"top and bottom"
障子,しょうじ,,n,"shoji (paper sliding door)"
商社,しょうしゃ,,n,"trading company"
乗車,じょうしゃ,,n,"boarding (a train, bus, etc.)"
上旬,じょうじゅん,,n,"first third of a month"
生ずる,しょうずる,,vz,"to produce"
小数,しょうすう,,n,"fraction (part of)"
商店,しょうてん,,n,"shop"
焦点,しょうてん,,n,"focus"
消毒,しょうどく,,n,"disinfection"
勝敗,しょうはい,,n,"victory or defeat"
蒸発,じょうはつ,,n,"evaporation"
上品,じょうひん,,adj-na,"elegant"
勝負,しょうぶ,,n,"victory or defeat"
小便,しょうべん,,n,"urine"
消防署,しょうぼうしょ,,n,"fire station"
正味,しょうみ,,adj-no,"net (amount)"
正面,しょうめん,,n,"front"
消耗,しょうもう,,n,"exhaustion"
初級,しょきゅう,,n,"elementary level"
助教授,じょきょうじゅ,,n,"assistant professor"
～色,～しょく,,unknown,""
食塩,しょくえん,,n,"table salt"
職人,しょくにん,,n,"craftsman"
職場,しょくば,,n,"one's post"
初旬,しょじゅん,,adv,"first 10 days of the month"
書籍,しょせき,,n,"book"
食器,しょっき,,n,"tableware"
ショップ,ショップ,,n,"shop"
書店,しょてん,,n,"bookshop"
書道,しょどう,,n,"calligraphy (esp. Asian calligraphy based on Chinese characters)"
初歩,しょほ,,n,"basics"
白髪,しらが,,n,"white hair"
シリーズ,シリーズ,,n,"series"
私立,しりつ,,n,"private (establishment)"
資料,しりょう,,n,"material"
汁,しる,,n,"juice"
素人,しろうと,,n,"amateur"
しわ (かおの～),しわ (かおの～),,unknown,""
芯,しん,,n,"wick"
新幹線,しんかんせん,,n,"Shinkansen"
真空,しんくう,,n,"vacuum"
人事,じんじ,,n,"personnel affairs"
信ずる,しんずる,,vz,"to believe"
心身,しんしん,,n,"mind and body"
申請,しんせい,,n,"application"
人造,じんぞう,,n,"artificial"
寝台,しんだい,,n,"bed"
診断,しんだん,,n,"diagnosis"
侵入,しんにゅう,,n,"invasion"
人文科学,じんぶんかがく,,n,"humanities"
人命,じんめい,,n,"(human) life"
深夜,しんや,,n,"late at night"
森林,しんりん,,n,"forest"
親類,しんるい,,n,"relative"
針路,しんろ,,n,"course"
神話,しんわ,,n,"myth"
水産,すいさん,,n,"aquatic products"
炊事,すいじ,,n,"cooking"
水蒸気,すいじょうき,,n,"water vapour"
水素,すいそ,,n,"hydrogen (H)"
垂直,すいちょく,,adj-na,"vertical"
推定,すいてい,,n,"presumption"
水滴,すいてき,,n,"drop of water"
水筒,すいとう,,n,"canteen"
随筆,ずいひつ,,n,"essays"
水分,すいぶん,,n,"water"
水平,すいへい,,adj-na,"horizontal"
水平線,すいへいせん,,n,"horizon (related to bodies of water)"
水面,すいめん,,n,"water's surface"
図々しい,ずうずうしい,,adj-i,"impudent"
ずうっと,ずうっと,,adv,"continuously"
末っ子,すえっこ,,n,"youngest child"
スカーフ,スカーフ,,n,"scarf (esp. a lightweight summer scarf worn by women)"
図鑑,ずかん,,n,"pictorial book"
隙,すき,,n,"gap"
杉,すぎ,,n,"Japanese cedar (Cryptomeria japonica)"
好き嫌い,すききらい,,n,"likes and dislikes"
好き好き,すきずき,,n,"matter of taste"
透き通る,すきとおる,,v5r,"to be transparent"
隙間,すきま,,n,"gap"
～過ぎる,～すぎる,,unknown,""
スクール,スクール,,n,"school"
図形,ずけい,,n,"figure"
鈴,すず,,n,"bell (often globular)"
涼む,すずむ,,v5m,"to cool oneself"
スタート,スタート,,n,"start"
スチュワーデス,スチュワーデス,,n,"stewardess"
すっきり,すっきり,,adv,"refreshingly"
ステージ,ステージ,,n,"stage (platform)"
ストッキング,ストッキング,,n,"stockings"
ストップ,ストップ,,n,"stop"
素直,すなお,,adj-na,"obedient"
頭脳,ずのう,,n,"head"
スピーカー,スピーカー,,n,"speaker"
図表,ずひょう,,n,"chart"
スマート,スマート,,adj-na,"smart (clothing, etc.)"
住まい,すまい,,n,"dwelling"
すまない,すまない,,unknown,""
～済,～ずみ,,unknown,""
相撲,すもう,,n,"sumo (wrestling)"
スライド,スライド,,n,"slide (for projection)"
ずらす,ずらす,,v5s,"to shift"
ずらり,ずらり,,adv-to,"in a row"
スリッパ,スリッパ,,n,"slipper"
狡い,ずるい,,adj-i,"sly"
寸法,すんぽう,,n,"measurement"
税関,ぜいかん,,n,"customs"
製作,せいさく,,n,"manufacture"
制作,せいさく,,n,"work (film, book)"
清書,せいしょ,,n,"fair copy"
青少年,せいしょうねん,,n,"young people"
整数,せいすう,,n,"integer"
清掃,せいそう,,n,"cleaning"
生存,せいぞん,,n,"existence"
政党,せいとう,,n,"political party"
性能,せいのう,,n,"ability"
整備,せいび,,n,"maintenance"
成分,せいぶん,,n,"ingredient"
性別,せいべつ,,n,"(distinction of) sex"
正方形,せいほうけい,,n,"square"
正門,せいもん,,n,"main gate"
成立,せいりつ,,n,"formation"
西暦,せいれき,,n,"Common Era"
背負う,せおう,,v5u,"to carry on one's back"
～席,～せき,,unknown,""
赤道,せきどう,,n,"equator"
折角,せっかく,,adv,"with trouble"
接近,せっきん,,n,"getting closer"
接する,せっする,,vs-s,"to touch"
せっせと,せっせと,,adv,"diligently"
接続,せつぞく,,n,"connection"
瀬戸物,せともの,,n,"earthenware"
ぜひとも,ぜひとも,,unknown,""
迫る,せまる,,v5r,"to approach"
ゼミ,ゼミ,,n,"seminar"
せめて,せめて,,adv,"at least"
セメント,セメント,,n,"cement"
台詞,せりふ,,n,"(spoken) line (in a play, film, comic, etc.)"
栓,せん,,n,"stopper"
～船,～せん,,unknown,""
～戦,～せん,,unknown,""
前～,ぜん～,,unknown,""
～前,～ぜん,,unknown,""
前後,ぜんご,,n,"front and rear"
全集,ぜんしゅう,,n,"complete works"
扇子,せんす,,n,"folding fan"
専制,せんせい,,n,"despotism"
先々月,せんせんげつ,,n,"month before last"
先々週,せんせんしゅう,,n,"week before last"
先祖,せんぞ,,n,"ancestor"
先端,せんたん,,n,"pointed end"
センチ,センチ,,n,"centimeter"
先頭,せんとう,,n,"head (of a line, group, etc.)"
全般,ぜんぱん,,n,"(the) whole"
扇風機,せんぷうき,,n,"electric fan"
洗面,せんめん,,n,"washing one's face"
全力,ぜんりょく,,n,"all one's power (strength, energy, efforts)"
線路,せんろ,,n,"railway track"
～沿い,～そい,,unknown,""
総～,そう～,,unknown,""
～艘,～そう,,unknown,""
相違,そうい,,n,"difference"
そういえば,そういえば,,unknown,""
雑巾,ぞうきん,,n,"house-cloth"
増減,ぞうげん,,n,"increase and decrease"
倉庫,そうこ,,n,"storehouse"
相互,そうご,,n,"mutual"
創作,そうさく,,n,"creation"
葬式,そうしき,,n,"funeral"
造船,ぞうせん,,n,"shipbuilding"
騒々しい,そうぞうしい,,adj-i,"noisy"
増大,ぞうだい,,n,"enlargement"
そうっと,そうっと,,adv,"softly"
送別,そうべつ,,n,"farewell"
草履,ぞうり,,n,"zori"
総理大臣,そうりだいじん,,n,"prime minister (as the head of a cabinet government)"
送料,そうりょう,,n,"postage"
～足,～そく,,unknown,""
属する,ぞくする,,vs-s,"to belong to"
続々,ぞくぞく,,adv,"successively"
速達,そくたつ,,n,"express"
測定,そくてい,,n,"measurement"
測量,そくりょう,,n,"measurement"
速力,そくりょく,,n,"speed"
素質,そしつ,,n,"makings (of)"
祖先,そせん,,n,"ancestor"
そそっかしい,そそっかしい,,adj-i,"careless"
卒直,そっちょく,,adj-na,"frank"
そのころ,そのころ,,unknown,""
そのため,そのため,,unknown,""
その他,そのほか,,exp,"the rest"
剃る,そる,,v5r,"to shave"
それなのに,それなのに,,conj,"and yet"
それなら,それなら,,unknown,""
それはいけませんね (かん),それはいけませんね (かん),,unknown,""
逸れる,それる,,v1,"to turn away"
算盤,そろばん,,n,"abacus"
存じる,ぞんじる,,v1,"to know"
存ずる,ぞんずる,,vz,"to know"
損得,そんとく,,n,"loss and gain"
田ぼ,たんぼ,,n,"paddy field"
第～,だい～,,unknown,""
だいいち (とりわけ),だいいち (とりわけ),,unknown,""
大学院,だいがくいん,,n,"graduate school"
大工,だいく,,n,"carpenter"
体系,たいけい,,n,"system"
太鼓,たいこ,,n,"drum"
対策,たいさく,,n,"measure"
大して,たいして,,adv,"(not) very"
大小,だいしょう,,n,"size"
体制,たいせい,,n,"order"
体積,たいせき,,n,"capacity"
大層,たいそう,,adv,"very"
体操,たいそう,,n,"gymnastics"
大分,だいぶん,,adv,"considerably"
大木,たいぼく,,n,"large tree"
代名詞,だいめいし,,n,"pronoun"
タイア,タイア,,n,"tire"
ダイヤグラム,ダイヤグラム,,n,"diagram"
ダイヤモンド,ダイヤモンド,,n,"diamond"
ダイヤル,ダイヤル,,n,"dial (e.g. telephone, radio, clock, gauge)"
対立,たいりつ,,n,"confrontation"
田植え,たうえ,,n,"rice planting"
絶えず,たえず,,adv,"constantly"
楕円,だえん,,n,"ellipse"
耕す,たがやす,,v5s,"to till"
滝,たき,,n,"waterfall"
蓄える,たくわえる,,v1,"to store"
竹,たけ,,n,"bamboo (any grass of subfamily Bambusoideae)"
ただいま,ただいま,,unknown,""
但し,ただし,,conj,"but"
立ち止まる,たちどまる,,v5r,"to stop (in one's tracks)"
たちまち,たちまち,,unknown,""
発,はつ,,n-suf,"departure"
脱線,だっせん,,n,"derailment"
妥当,だとう,,adj-na,"valid"
例える,たとえる,,v1,"to compare (something) to"
頼もしい,たのもしい,,adj-i,"reliable"
ダブル,ダブル,,n,"double"
ダム,ダム,,n,"dam"
溜息,ためいき,,n,"sigh"
ためらう,ためらう,,unknown,""
～だらけ,～だらけ,,unknown,""
だらしない,だらしない,,unknown,""
足る,たる,,v5r,"to be sufficient"
短～,たん～,,unknown,""
～団,～だん,,unknown,""
オーケストラ,オーケストラ,,n,"orchestra"
おおざっぱ,おおざっぱ,,unknown,""
大通り,おおどおり,,n,"main street"
オートメーション,オートメーション,,n,"automation"
大凡,おおよそ,,adv,"about"
お帰り,おかえり,,n,"return"
おかけください,おかけください,,unknown,""
おかげさまで,おかげさまで,,unknown,""
おかず,おかず,,unknown,""
おかまいなく,おかまいなく,,unknown,""
拝む,おがむ,,v5m,"to assume the posture of praying"
お代わり,おかわり,,n,"another helping"
補う,おぎなう,,v5u,"to supplement"
お気の毒に,おきのどくに,,exp,"my sympathies"
屋外,おくがい,,n,"outdoors"
送り仮名,おくりがな,,n,"kana written after a kanji to complete the full (usually kun) reading of the word"
お元気で,おげんきで,,unknown,""
怠る,おこたる,,v5r,"to neglect"
お先に,おさきに,,adv,"before"
伯父,おじ,,n,"uncle"
叔父,おじ,,n,"uncle"
惜しい,おしい,,adj-i,"regrettable"
伯父さん,おじさん,,n,"uncle"
小父さん,おじさん,,n,"uncle"
叔父さん,おじさん,,n,"uncle"
お邪魔します,おじゃまします,,exp,"please excuse the intrusion"
お世話になりました,おせわになりました,,unknown,""
お大事に,おだいじに,,exp,"take care of yourself"
落着く,おちつく,,v5k,"to calm down"
お出掛け,おでかけ,,n,"about to start out"
お手伝いさん,おてつだいさん,,n,"maid"
脅かす,おどかす,,v5s,"to threaten"
落し物,おとしもの,,n,"lost property"
驚かす,おどろかす,,v5s,"to surprise"
お願いします,おねがいします,,exp,"please"
各々,おのおの,,n,"each"
伯母,おば,,n,"aunt"
叔母,おば,,n,"aunt"
小母さん,おばさん,,n,"old lady"
おはよう,おはよう,,unknown,""
お参り,おまいり,,n,"visit (to a shrine, grave, etc.)"
お待たせしました,おまたせしました,,exp,"thank you for waiting"
お待ちください,おまちください,,unknown,""
おまちどおさま,おまちどおさま,,unknown,""
おめでたい,おめでたい,,unknown,""
思い掛けない,おもいがけない,,adj-i,"unexpected"
思い切り,おもいきり,,adv,"to one's heart's content"
思い込む,おもいこむ,,v5m,"to be convinced (that)"
思いっ切り,おもいっきり,,adv,"to one's heart's content"
重たい,おもたい,,adj-i,"heavy"
お休み,おやすみ,,n,"holiday"
おやつ,おやつ,,unknown,""
親指,おやゆび,,n,"thumb"
オルガン,オルガン,,n,"organ (musical instrument)"
恩恵,おんけい,,n,"grace"
温室,おんしつ,,n,"greenhouse"
温泉,おんせん,,n,"hot spring"
温帯,おんたい,,n,"temperate zone"
御中,おんちゅう,,n-suf,"... and Company"
女の人,おんなのひと,,exp,"woman"
～日,～か,,unknown,""
～下,～か,,unknown,""
～化,～か,,unknown,""
～科,～か,,unknown,""
～歌,～か,,unknown,""
～画,～が,,unknown,""
カーブ,カーブ,,n,"curve"
外～,がい～,,unknown,""
～外,～がい,,unknown,""
開会,かいかい,,n,"opening of a meeting"
会館,かいかん,,n,"meeting hall"
改札,かいさつ,,n,"examination of tickets"
解散,かいさん,,n,"breaking up (a meeting, gathering, etc.)"
海水浴,かいすいよく,,n,"swimming in the ocean"
回数,かいすう,,n,"number of times"
回数券,かいすうけん,,n,"coupon tickets"
改正,かいせい,,n,"revision"
快晴,かいせい,,n,"clear weather"
解説,かいせつ,,n,"explanation"
改造,かいぞう,,n,"remodeling"
開通,かいつう,,n,"opening (of a new road, railway, etc.)"
回転,かいてん,,n,"rotation"
解答,かいとう,,n,"answer"
回答,かいとう,,n,"reply"
外部,がいぶ,,n,"outside (e.g. of a building)"
解放,かいほう,,n,"release"
開放,かいほう,,n,"opening (a door, window, etc.)"
海洋,かいよう,,n,"ocean"
概論,がいろん,,n,"introduction"
却って,かえって,,adv,"on the contrary"
家屋,かおく,,n,"house"
係わる,かかわる,,v5r,"to be involved (in)"
書留,かきとめ,,n,"registered mail"
書取,かきとり,,n,"writing down from other written material"
垣根,かきね,,n,"hedge"
限り,かぎり,,n,"limit"
各～,かく～,,unknown,""
架空,かくう,,adj-no,"fictitious"
各自,かくじ,,n,"each (person)"
拡充,かくじゅう,,n,"expansion"
学術,がくじゅつ,,n,"science"
各地,かくち,,n,"each place"
拡張,かくちょう,,n,"expansion"
角度,かくど,,n,"angle"
学年,がくねん,,n,"academic year"
格別,かくべつ,,adj-no,"particular"
確率,かくりつ,,n,"probability"
学力,がくりょく,,n,"scholarly ability"
掛け算,かけざん,,n,"multiplication"
可決,かけつ,,n,"approval"
火口,かこう,,n,"(volcanic) crater"
下降,かこう,,n,"descent"
火山,かざん,,n,"volcano"
